Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,clean_text
berawal dari mikir nyeleneh kenapa tuhan ku ciptain anjing dan babi yg jelas di kitab ia mengharamkan kedua nya bahkan untuk babi menyentuh kulit nya yg basah saja sudah termasuk haram akal ku belum sampai kesana mungkin aku kurang baca,0,0,0,0,0,0,0,0,0,0,0,0,berawal dari pikir nyeleneh kenapa tuhan ku ciptakan dan yang jelas di kitab ia mengharamkan kedua nya bahkan untuk menyentuh kulit nya yang basah saja sudah termasuk haram akal ku belum sampai kesana mungkin aku kurang baca
itu semalem di juga ada banyak pck pekerja cocot komersial,1,1,0,1,0,0,0,0,1,0,1,0,itu semalam di juga ada banyak pck pekerja komersial
mu ngapa gue ngikutin beritanya bencong bencong itu yaelah,0,1,0,0,0,0,0,0,0,0,0,0,mu kenapa gue mengikuti beritanya itu yaelah
tomohon juga merupakan pusat pembelajaran agama kristen dan katolik ada tempat khusus untuk berdoa dan meditasi yang disebut bukit kasih sebuah tempat suci yang indah dan tenang,0,0,0,0,0,0,0,0,0,0,0,0,tomohon juga merupakan pusat pembelajaran agama kristen dan katolik ada tempat khusus untuk berdoa dan meditasi yang disebut bukit kasih sebuah tempat suci yang indah dan tenang
kalau cuma soal melokalisasi agama nu sudah kalah kreatif dengan kristen protestan di indonesia ada kristen jawa batak dsb p,0,0,0,0,0,0,0,0,0,0,0,0,kalau cuma soal melokalisasi agama nu sudah kalah kreatif dengan kristen protestan di indonesia ada kristen jawa batak dan sebagainya p
bikin darah mendidih bangsat penuh dengan propaganda emang lo kira islam radikal kalau kami mau,1,1,1,0,1,0,0,0,0,1,0,0,bikin darah mendidih penuh dengan propaganda memang kamu kira islam radikal kalau kami mau
pbb pandangan saya naik secara signifikan paling bagus pasangan presiden incumben melawan gatot nurmantyo yusril,0,0,0,0,0,0,0,0,0,0,0,0,pbb pandangan saya naik secara signifikan paling bagus pasangan presiden incumbent melawan gatot nurmantyo yusril
gaes hanya presiden yang blusuk an dihampir seluruh pelosok negri ini jokowi mendengar langsung keluhan dan keinginan warganya serta mengecek sendiri program pemerintah nih video pemimpin yg duduk sama rendah berdiri sama tinggi bersama r,0,0,0,0,0,0,0,0,0,0,0,0,guys hanya presiden yang blusuk an dihampir seluruh pelosok negeri ini jokowi mendengar langsung keluhan dan keinginan warganya serta mengecek sendiri program pemerintah nih video pemimpin yang duduk sama rendah berdiri sama tinggi bersama r
warga baduy setelah selesai memperingati tradisi seba di pendopo pemkab lebak akan dilanjutkan kembali bertemu dengan gubernur banten wahidin halim hari ini sabtu,0,0,0,0,0,0,0,0,0,0,0,0,warga badui setelah selesai memperingati tradisi seba di pendopo pemerintah kabupaten lebak akan dilanjutkan kembali bertemu dengan gubernur banten wahidin halim hari ini sabtu
setan si lu ya,1,1,1,0,0,0,0,0,1,1,0,0,sih kamu ya
gwe lagi celeng gak bikin synna esmosi jangan mancing dong,0,0,0,0,0,0,0,0,0,0,0,0,gue lagi tidak bikin synna emosi jangan mancing dong
kenapa cebong kelojotan dengan takjil kalian waras buatlah takjil yang sama bukannya ngamuk ngamuk ngga karuan presiden di hina kalian mingkem,1,1,0,1,0,0,0,0,1,0,1,0,kenapa kelojotan dengan takjil kalian waras buatlah takjil yang sama bukannya mengamuk mengamuk tidak karuan presiden di kalian diam
kampang memang,1,1,0,1,0,0,0,0,1,0,1,0,memang
rezim tukang nipu hoax anti kritik,1,0,0,1,0,0,0,0,1,0,1,0,tukang menipu hoaks anti kritik
cebong kurang kopi eta mah harga naik ngakunya masih bisa beli padahal mah ngutang,1,1,0,1,0,0,0,0,1,0,1,0,kurang kopi eta adalah harga naik mengakuinya masih bisa beli padahal adalah berutang
para tokoh politik yang bersebrangan sama pemerintah smkin brani bicara kasar jauh dari etika si parabowo brani bilang elit goblog siapa yg dia maksud anda sekolah dimana wo sampai kapan pun anda tdk akan jadi presiden anggota dewan sudah brani bilang kementrian agama bangsat,0,1,0,0,0,0,0,0,0,0,0,0,para tokoh politik yang berseberangan sama pemerintah semakin berani bicara kasar jauh dari etika sih prabowo berani bilang elite goblok siapa yang dia maksud anda sekolah dimana oi sampai kapan pun anda tidak akan jadi presiden anggota dewan sudah berani bilang kementerian agama
cara berpikir bayi tabung perpaduan sperma kampret dan onta jangan pernah diragukan lagi,1,1,1,0,0,0,0,0,1,1,0,0,cara berpikir bayi tabung perpaduan sperma dan jangan pernah diragukan lagi
monyet yang di sumber juga masih pada idup tuh,0,0,0,0,0,0,0,0,0,0,0,0,yang di sumber juga masih pada hidup itu
kata cebong telur naik cuma an aja berisik dasar kampret miskin,1,1,0,1,0,0,0,0,1,0,1,0,kata telur naik cuma an saja berisik dasar miskin
selamat sore tweeps hari ini presiden jokowi memimpin rapat terbatas di istana kepresidenan bogor rabu membahas mengenai percepatan pelaksanaan berusaha online single submission oss berikut beberapa poin arahannya simak ya,0,0,0,0,0,0,0,0,0,0,0,0,selamat sore twit hari ini presiden jokowi memimpin rapat terbatas di istana kepresidenan bogor rabu membahas mengenai percepatan pelaksanaan berusaha online single submission online single submission berikut beberapa poin arahannya simak ya
gimana menyelesaikan kasus impor alutsista brimob ini pak kl gk mampu mending mundur ajalah pak url,1,0,1,0,0,0,0,0,1,1,0,0,bagaimana menyelesaikan kasus impor alat utama sistem pertahanan brigade mobil ini pak kalau tidak mampu mending mundur sajalah pak uniform resource locator
aww good luck aku suka pusing kalau bahas budaya populer,0,0,0,0,0,0,0,0,0,0,0,0,aww good luck aku suka pusing kalau bahas budaya populer
nama gatot saptono a l al khaththath status tersangka kasus pemufakatan makar dugaan pendukung anies sandi,1,0,1,0,0,0,0,0,1,1,0,0,nama gatot saptono a l al khaththath status tersangka kasus pemufakatan makar dugaan pendukung anies sandi
jelang pilkada pemkab garut kebut cetak ribu e ktp,0,0,0,0,0,0,0,0,0,0,0,0,jelang pilihan kepala daerah pemerintah kabupaten garut kebut cetak ribu e kartu tanda penduduk
yeeee indonesia hebat indonesia dibanjiri tenaga kerja asing pk jokowi kren deh top banget kalau bisa presiden seumur hidup ayo dukung jokowi balik ke solo,1,0,1,0,0,0,0,0,1,1,0,0,iya indonesia hebat indonesia dibanjiri tenaga kerja pak jokowi keren deh top banget kalau bisa presiden seumur hidup ayo dukung jokowi balik ke solo
anjing anjing orde baru kayak emang tukang ngibul kgk malu mengaku ustadz,1,1,1,0,0,0,0,0,1,1,0,0,orde baru kayak memang tukang menipu tidak malu mengaku ustaz
indosat eek,1,1,0,1,0,0,0,0,1,0,1,0,indosat tai
di maiyah tidak ada keamanan tapi selalu aman karena masing masing setiap diri yang hadir di maiyah adalah prajurit keamanan kita selalu belajar saling mengamankan menyamankan dan membahagiakan,0,0,0,0,0,0,0,0,0,0,0,0,di maiyah tidak ada keamanan tapi selalu aman karena masing masing setiap diri yang hadir di maiyah adalah prajurit keamanan kita selalu belajar saling mengamankan menyamankan dan membahagiakan
nggak terlalu berlebihan cukup butuh presiden yang gak takut miskin harta hilang kuasa dan tahta,0,0,0,0,0,0,0,0,0,0,0,0,enggak terlalu berlebihan cukup butuh presiden yang tidak takut miskin harta hilang kuasa dan tahta
ayat apa yang dingajikan perintah perangi bunuh dan penggal kafir,1,0,0,1,1,0,0,0,0,0,1,0,ayat apa yang dingajikan perintah perangi bunuh dan penggal
yang komunis itu siapa,0,0,0,0,0,0,0,0,0,0,0,0,yang itu siapa
,0,0,0,0,0,0,0,0,0,0,0,0,
melalui sedulur ngaji semoga allah ijinkan gus ipul mbak puti jadi gubernur dan wagub jatim,0,0,0,0,0,0,0,0,0,0,0,0,melalui saudara mengaji semoga allah izinkan gus ipul mbak puti jadi gubernur dan wakil gubernur jawa timur
puisi sukmawati puisi sang iblis,1,1,1,0,0,0,0,0,1,1,0,0,puisi sukmawati puisi sang
yeuh kunyuk,0,1,0,0,0,0,0,0,0,0,0,0,jijik
yang ada di otaknya tentang kesetaraan gender cuma telanjang dasar mesum cacad,1,1,1,0,0,0,1,1,0,1,0,0,yang ada di otaknya tentang kesetaraan gender cuma telanjang dasar mesum cacat
pada jamilah ih aisyah nya lesbi,0,1,0,0,0,0,0,0,0,0,0,0,pada jamilah ih aisya nya
bismillah superiorprinting harga ecer lgnpolos k print k lusin lgnpolos k print k bahan serena drifit pe sp info order pin fd wa ig sriyonoyn,0,0,0,0,0,0,0,0,0,0,0,0,bismillah superior printing harga ecer lgn polos k print k lusin lgn polos k print k bahan serena dri fit pe sp info order pin fd wa instagram sri yono
udik bener kasian mau ditidurin,1,1,1,0,0,0,0,1,0,1,0,0,benar kasihan mau ditiduri
saya hari ini menyaksikan mulai dari petani masyarakat ulama dan pemerintah mendukung program untuk suriah berupa ton beras ahyudin presiden act yuk simak penjelasan lebih lengkapnya dalam video berikut,0,0,0,0,0,0,0,0,0,0,0,0,saya hari ini menyaksikan mulai dari petani masyarakat ulama dan pemerintah mendukung program untuk suriah berupa ton beras ahyudin presiden act yuk simak penjelasan lebih lengkapnya dalam video berikut
kenapa mesti diproyekkan ke asing katanya nasionalis pancasilais koq pilih asing jangan jangan antek asing nih,1,0,1,0,0,0,0,0,1,1,0,0,kenapa mesti diproyekkan ke katanya nasionalis pancasilais kok pilih jangan jangan nih
itu artinya bacot lo,1,1,1,0,0,0,0,0,1,1,0,0,itu artinya kamu
ternyata tol ngutang ke jepang lewat jokowi layak di makzulkan turunkan jokowi,1,0,1,0,0,0,0,0,1,0,0,1,ternyata tol berutang ke jepang lewat jokowi layak di makzulkan turunkan jokowi
akulturasi suatu agama di suatu daerah adalah keniscayaan seperti juga kristen di jawa yg berjalan berbarengan dengan tradisi jawa tapi kenapa tidak ada istilah kristen nusantara kristen adlh kristen islam adlh islam penyebutan isl,0,0,0,0,0,0,0,0,0,0,0,0,akulturasi suatu agama di suatu daerah adalah keniscayaan seperti juga kristen di jawa yang berjalan berbarengan dengan tradisi jawa tapi kenapa tidak ada istilah kristen nusantara kristen adalah kristen islam adalah islam penyebutan isl
anda mengajarkan ngaji ayat cocok penis dan penggal kafir dapat pahala anda membiadabkan,1,1,0,1,1,0,0,1,0,0,1,0,anda mengajarkan mengaji ayat cocok penis dan penggal dapat pahala anda membiadabkan
kirim foto kontol kalian yg full kalo tertarik kita vc,0,1,0,0,0,0,0,0,0,0,0,0,kirim foto kalian yang full kalau tertarik kita video call
jangan sombong tau hey manusia itu sumber bau diantaranya bau kaki bau itu bau udel bau ketek congean korong cileuh bau kepala dan bau mulut bau karbit jengkoleun comberan dan bangke,0,1,0,0,0,0,0,0,0,0,0,0,jangan sombong tau he manusia itu sumber bau diantaranya bau kaki bau itu bau udel bau ketek congean korong cileuh bau kepala dan bau mulut bau karbit jengkolan comberan dan bangkai
melayani kontol security di meeting room  for the video url,0,1,0,0,0,0,0,0,0,0,0,0,melayani security di meeting room  for the video uniform resource locator
anjing tai goblok idiot bangsat monyet babi fucc kont ngents goblok tau kasar bgt maaf,1,1,1,0,0,0,1,1,0,1,0,0,fuck kont kangen tau kasar banget maaf
knp menang ya anies sandi hrs usut kpu dki walau telat dr awal sdh banyak yg g wajar kampanye intimidasi dll,1,0,0,1,0,0,0,0,1,0,1,0,kenapa menang ya anies sandi harus usut komisi pemelihan umum daerah khusus ibukota walau telat dari awal sudah banyak yang tidak wajar kampanye intimidasi dan lain lain
udah gue tinggal beli batagor sampe balik lagi blm mulai anjir ngaret amat,0,1,0,0,0,0,0,0,0,0,0,0,sudah gue tinggal beli batagor sampai balik lagi belum mulai ngaret amat
e n g g a k dah tuh pengen gue mute anjir,0,1,0,0,0,0,0,0,0,0,0,0,e dan tidak tidak a k sudah itu ingin gue mute
wah bawang nya aseng nih gan,0,0,0,0,0,0,0,0,0,0,0,0,wah bawang nya asing nih juragan
mampus lu anaknya langsung nongol,1,1,1,0,0,0,0,0,1,1,0,0,kamu anaknya langsung nongol
bisa kagak oum buat dapetin jodoh mah pake pelet jepang ajah dek lebih effektif beat dgn honda jazz ntu b,0,0,0,0,0,0,0,0,0,0,0,0,bisa tidak oum buat mendapatkan jodoh adalah pakai pelet jepang saja dek lebih efektif beat dengan honda jazz itu b
anda berpeluang menjadi tokoh perubahan pak lukman jelaskan hidup untuk allah swt sesat,1,1,0,1,1,0,0,0,0,0,1,0,anda berpeluang menjadi tokoh perubahan pak lukman jelaskan hidup untuk allah subhanahu wa taala sesat
sini om jilatin memek nya mau nggak,0,1,0,0,0,0,0,0,0,0,0,0,sini om jilati nya mau enggak
anjir ngecek berkali kali buat mastiin itu cewe beneran apa cowo siapa tau tipuan kaya video yg lain ternyata asli cewe dari gender tetep gabener sih astaga semoga ade gue ga begini aamiin,0,1,0,0,0,0,0,0,0,0,0,0,mengecek berkali kali buat memastikan itu cewek benaran apa cowok siapa tau tipuan kayak video yang lain ternyata asli cewek dari gender tetap enggak benar sih astaga semoga adek gue tidak begini amin
bego buatan partai bego untuk pemilih bego,1,1,0,1,0,0,0,0,1,0,1,0,buatan partai untuk pemilih
tambah acak acakan ntar lagi ada pahlawan kesiangan yg gagalkan kudeta pki aja gak pakai gelar pahlawan,0,0,0,0,0,0,0,0,0,0,0,0,tambah acak acakan nanti lagi ada pahlawan kesiangan yang gagalkan kudeta partai komunis indonesia saja tidak pakai gelar pahlawan
kubu prabowo selalu menilai negatif kebijakan jokowi pemilihan presiden url,1,0,0,1,0,0,0,0,1,0,1,0,kubu prabowo selalu menilai negatif kebijakan jokowi pemilihan presiden uniform resource locator
mau dong ngewe kaya gitu,0,1,0,0,0,0,0,0,0,0,0,0,mau dong kayak begitu
kampang lo anj,1,1,1,0,0,0,0,0,1,1,0,0,kamu anjing
gak ikut meeting gapapa tadi berarti tadi diajak meeting disuruh tapi si bloon diam aja kayak patung somplak,1,1,1,0,0,0,0,0,1,1,0,0,tidak ikut meeting tidak apa apa tadi berarti tadi diajak meeting disuruh tapi sih belum diam saja kayak patung somplak
biaya ambil alih mayoritas saham pt fi us miliar minimum dr utang kpd perbankan asing itu blm lagi sbgi pemegang saham mayoritas hrs taro duit utk bangun smelter pemurnian pembangkit listrik blm lg biaya cave mini,0,0,0,0,0,0,0,0,0,0,0,0,biaya ambil alih mayoritas saham pt fi us miliar minimum dari utang kepada perbankan itu belum lagi sebagai pemegang saham mayoritas harus taro duit untuk bangun smelter pemurnian pembangkit listrik belum lagi biaya cave mini
anies ombudsman perwakilan itu tidak sama dengan ombudsman republik indonesia ingat itu ya ri ombudsman perwaki,0,0,0,0,0,0,0,0,0,0,0,0,anies ombudsman perwakilan itu tidak sama dengan ombudsman republik indonesia ingat itu ya ri ombudsman perwaki
lebay bener duda ini ya,1,0,1,0,0,0,0,0,1,1,0,0,lebay benar duda ini ya
presiden keluhkan minimnya publikasi asian games xviii,0,0,0,0,0,0,0,0,0,0,0,0,presiden keluhkan minimnya publikasi asian games xviii
angkat tradisi dan budaya rakyat banyuwangi kunci kesuksesan bec,0,0,0,0,0,0,0,0,0,0,0,0,angkat tradisi dan budaya rakyat banyuwangi kunci kesuksesan bec
ohh iya yekan dulu pas ada acara di tempo yang ngewakilin tim sukses anies sandi kan si indra j piliang wkwkwk tukang narkoba,1,0,1,0,0,0,0,0,1,1,0,0,oh iya iyakan dulu pas ada acara di tempo yang mewakili tim sukses anies sandi kan sih indra j piliang wkwk tukang narkoba
cowo yg hobi selfie itu ga ada beda ny sama lekong banci kaleng,1,1,0,1,0,0,0,1,0,0,1,0,cowok yang hobi swafoto itu tidak ada beda nya sama lekong kaleng
anda salah menyebut keberserahdirian bapak menteri agama itu ekspresi tuhan datang melayani bukan minta di sembah,1,0,0,1,1,0,0,0,0,0,1,0,anda salah menyebut keberserahdirian bapak menteri agama itu ekspresi tuhan datang melayani bukan meminta di sembah
sudah tak bisa dipungkiri lagi rezim jokowi adalah rezim anti islam,1,0,1,0,1,0,0,0,0,1,0,0,sudah tak bisa dipungkiri lagi jokowi adalah anti islam
cebong kampretos bilang yg penting infrastruktur jalan truz g apa yg lain mahal dan naik,1,1,1,0,0,0,0,0,1,1,0,0,kampret bilang yang penting infrastruktur jalan teruskan tidak apa yang lain mahal dan naik
di amerika diketahui sekitar orang setiap tahunnya pindah dari agama kristen ke agama islam,0,0,0,0,0,0,0,0,0,0,0,0,di amerika diketahui sekitar orang setiap tahunnya pindah dari agama kristen ke agama islam
namanya juga sandirawa para pecundang bubarkan ajah klo cma urus kasus ecek g brani urus blbi rssw dll,1,0,0,1,0,0,0,0,1,0,0,1,namanya juga sandirawa para pecundang bubarkan saja kalau cuma urus kasus ecek tidak berani urus bantuan likuiditas bank indonesia rumah sakit sumber waras dan lain lain
giat bhabinkamtibmas aiptu martin sembiring menyambangi tomas dan masyarakat desa labuhan labo memberi pesan kamtibmas anti berita hoax isu sara dan ujaran kebencian serta jaga persatuan kebersamaan situasi aman tka demikian dilaporkan url,0,0,0,0,0,0,0,0,0,0,0,0,giat bhayangkara pembina keamanan dan ketertiban masyarakat aiptu martin sembiring menyambangi thomas dan masyarakat desa labuhan labo memberi pesan keamanan dan ketertiban masyarakat anti berita hoaks isu sara dan ujaran kebencian serta jaga persatuan kebersamaan situasi aman tenaga kerja asing demikian dilaporkan uniform resource locator
kenapa orang orang sumbu pendek nggak protes ke prabowo yang menolak adanya pemberian sumbangan terhadap orang orang rohingya ya,1,0,0,1,0,0,0,0,1,0,1,0,kenapa orang orang sumbu pendek enggak protes ke prabowo yang menolak adanya pemberian sumbangan terhadap orang orang rohingya ya
tolak perppu tolak rezim otoriter perppu pintu masuk lengserkan jokowi,1,0,1,0,0,0,0,0,1,0,0,1,tolak peraturan pemerintah pengganti undang undang tolak otoriter peraturan pemerintah pengganti undang undang pintu masuk lengserkan jokowi
jadi anda masih sama gagal paham mengenai kegagalan merangkul saya dari tadi cuap percuma anda gagal paham contoh kelompok yg mana kemarin presiden aman saja tidak disa,0,0,0,0,0,0,0,0,0,0,0,0,jadi anda masih sama gagal paham mengenai kegagalan merangkul saya dari tadi cuap percuma anda gagal paham contoh kelompok yang mana kemarin presiden aman saja tidak di saat
wkwk mampus lo jung ruby,1,1,1,0,0,0,0,0,1,1,0,0,wkwk kamu jung ruby
tong kemana waktu pak presiden dihina,0,0,0,0,0,0,0,0,0,0,0,0,tong kemana waktu pak presiden dihina
kalau boleh saya ngomong ingin saya katakan ahmad dhani monyet babi anjing tapi itu tidak boleh,1,1,1,0,0,0,0,0,1,1,0,0,kalau boleh saya berbicara ingin saya katakan ahmad dhani tapi itu tidak boleh
