Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,clean_text
pandangan mengenai apakah wanita berambut lurus lebih menarik daripada yang berambut keriting misalnya bukanlah termasuk realitas sejati melainkan itu dibentuk oleh konstruksi sosial pengaruh budaya dan agama yang telah dialami seseorang,0,0,0,0,0,0,0,0,0,0,0,0,pandangan mengenai apakah wanita berambut lurus lebih menarik daripada yang berambut keriting misalnya bukanlah termasuk realitas sejati melainkan itu dibentuk oleh konstruksi sosial pengaruh budaya dan agama yang telah dialami seseorang
pemeluk agama katolik islam kristen protestan hindu semuanya bersaudara terikat dengan darah dan silsilah keluarga,0,0,0,0,0,0,0,0,0,0,0,0,pemeluk agama katolik islam kristen protestan hindu semuanya bersaudara terikat dengan darah dan silsilah keluarga
apa layak memercayai kepengurusan negara kepada pemerintah yang bahkan tak mampu menemukan dokumen penting negara uniform resource locator,1,0,0,1,0,0,0,0,1,0,1,0,apa layak memercayai kepengurusan negara kepada pemerintah yang bahkan tak mampu menemukan dokumen penting negara uniform resource locator
benar politikus busuk kamu apes mending disuruh diam dulu nih jongosnya bapak karena semakin banyak berbicara saya semakin yakin elektabilitas bapak semakin nyungsep dan orang makin tidak simpati sama bapak,1,1,1,0,0,0,0,0,1,1,0,0,benar politikus busuk kamu apes mending disuruh diam dulu nih jongosnya bapak karena semakin banyak berbicara saya semakin yakin elektabilitas bapak semakin nyungsep dan orang makin tidak simpati sama bapak
dia hanya teman mainku sewaktu kecil dan cinta demikian tidak masuk ke dalam hati kata orang cinta seperti ini adalah cinta,0,0,0,0,0,0,0,0,0,0,0,0,dia hanya teman mainku sewaktu kecil dan cinta demikian tidak masuk ke dalam hati kata orang cinta seperti ini adalah cinta
yer aku mau ikutan bertanya ah kenapa kucing kalau tai dikubur,0,0,0,0,0,0,0,0,0,0,0,0,yer aku mau ikutan bertanya ah kenapa kucing kalau tai dikubur
milea kamu senang memikirkan aku senang dan bingung bingung cara mau berhentinya kamu mau berhenti memikirkan,0,0,0,0,0,0,0,0,0,0,0,0,milea kamu senang memikirkan aku senang dan bingung bingung cara mau berhentinya kamu mau berhenti memikirkan
soalnya lah nih bukannya racist tapi soalnya apa kita nak jawab kalau allah tanya nanti apa kita sudah buat untuk agama dia pening kepala oh kita nanti tuan tuan kalau tak peranti dulu benda yang first nih,0,0,0,0,0,0,0,0,0,0,0,0,soalnya lah nih bukannya racist tapi soalnya apa kita nak jawab kalau allah tanya nanti apa kita sudah buat untuk agama dia pening kepala oh kita nanti tuan tuan kalau tak peranti dulu benda yang first nih
bagaimana lae tapi ah bentar lagi saja kok kan,1,0,1,0,0,0,0,0,1,1,0,0,bagaimana lae tapi ah bentar lagi saja kok kan
kuliner arabpun menjadi bagian dari akulturasi budaya arab indonesia yang terjadi sejak ratusan tahun lalu,0,0,0,0,0,0,0,0,0,0,0,0,kuliner arabpun menjadi bagian dari akulturasi budaya arab indonesia yang terjadi sejak ratusan tahun lalu
jihad bukan melulu soal perang terorisme dan bom bunuh diri jihad paling besar adalah jihad melawan hawa nafsu dalam diri,0,0,0,0,0,0,0,0,0,0,0,0,jihad bukan melulu soal perang terorisme dan bom bunuh diri jihad paling besar adalah jihad melawan hawa nafsu dalam diri
rama biasa banget mentwit sendiri balas sendiri,1,1,1,0,0,0,0,0,1,1,0,0,rama biasa banget mentwit sendiri balas sendiri
sudah sudah kerja sedih karena ingat masa kuliah,0,1,0,0,0,0,0,0,0,0,0,0,sudah sudah kerja sedih karena ingat masa kuliah
kamu bau tidak,0,1,0,0,0,0,0,0,0,0,0,0,kamu bau tidak
ekonomi meroket orang miskin berkurang tetapi masih juga bagi sembako,0,0,0,0,0,0,0,0,0,0,0,0,ekonomi meroket orang miskin berkurang tetapi masih juga bagi sembako
kenapa pada jadi semua ya ini azab dari allah,0,1,0,0,0,0,0,0,0,0,0,0,kenapa pada jadi semua ya ini azab dari allah
daripada menghentikan komisi pemberantasan korupsi lebih baik bubarkan dewan perwakilan rakyat rakus yang tidak berguna untuk rakyat,1,0,0,1,0,0,0,0,1,0,0,1,daripada menghentikan komisi pemberantasan korupsi lebih baik bubarkan dewan perwakilan rakyat rakus yang tidak berguna untuk rakyat
jawa timur anti hoaks pilihan kepala daerah damai deklarasi anti hoaks guru banting st yusup,0,0,0,0,0,0,0,0,0,0,0,0,jawa timur anti hoaks pilihan kepala daerah damai deklarasi anti hoaks guru banting st yusup
sebelum memulai lebih baik kita baca surat yasin x dan membaca al fatihah agar dijauhkan dari among yang bismillah,0,0,0,0,0,0,0,0,0,0,0,0,sebelum memulai lebih baik kita baca surat yasin x dan membaca al fatihah agar dijauhkan dari among yang bismillah
wkwk enggaklah muka ganteng kok dibuat meja,0,0,0,0,0,0,0,0,0,0,0,0,wkwk enggaklah muka ganteng kok dibuat meja
biar cepat mati cucumu,1,1,1,0,0,0,0,0,1,1,0,0,biar cepat mati cucumu
heran gue adalah orang berhijrah pakai jilbab masih ada dinyinyiri yang tidak cocok lah aura tidak keluar lah tidak cantik lah mon maaf kamu kira pakai jilbab kontes kecantikan pakai berbicara aura tidak keluar segala hhhh mana mengerti,1,1,1,0,0,0,0,0,1,1,0,0,heran gue adalah orang berhijrah pakai jilbab masih ada dinyinyiri yang tidak cocok lah aura tidak keluar lah tidak cantik lah mon maaf kamu kira pakai jilbab kontes kecantikan pakai berbicara aura tidak keluar segala hhhh mana mengerti
john mayer ini suka menggemaskan,0,1,0,0,0,0,0,0,0,0,0,0,john mayer ini suka menggemaskan
berarti sekarang kamu lagi menyindir dong bangsat kamu,1,1,1,0,0,0,0,0,1,1,0,0,berarti sekarang kamu lagi menyindir dong bangsat kamu
nama rizieq shihab status tersangka kasus konten pornografi diduga mendukung anies sandi,1,0,1,0,0,0,0,1,0,1,0,0,nama rizieq shihab status tersangka kasus konten pornografi diduga mendukung anies sandi
deklarasi pilihan kepala daerah aman dan anti hoaks perangkat desa balongtani jabon,0,0,0,0,0,0,0,0,0,0,0,0,deklarasi pilihan kepala daerah aman dan anti hoaks perangkat desa balongtani jabon
wah ini benar foto asma dewi yang kata polisi mentransfer juta ke grup saracen ya yang main busuk anies sandi di kepala kepolisian republik indonesia,1,0,1,0,0,0,0,0,1,1,0,0,wah ini benar foto asma dewi yang kata polisi mentransfer juta ke grup saracen ya yang main busuk anies sandi di kepala kepolisian republik indonesia
banyak orang terlanjur kerja agamanya sing koyok ini kok bu neno tidak muncul sih membela yang ditipu kuduuu ikhlas sabar pasrahhh karena sing menipu sesama muslim dipelihara cpd,1,1,1,0,0,0,0,0,1,1,0,0,banyak orang terlanjur kerja agamanya sing koyok ini kok bu neno tidak muncul sih membela yang ditipu kuduuu ikhlas sabar pasrahhh karena sing menipu sesama muslim dipelihara cpd
belajar lah dari negara tetangga vietnam terbukti korupsi hukuman mati pasti pikir itu tikus rakus nya indonesia susilo bambang yudhoyono saja tidak berani ditumpas,1,0,0,1,0,0,0,0,1,0,1,0,belajar lah dari negara tetangga vietnam terbukti korupsi hukuman mati pasti pikir itu tikus rakus nya indonesia susilo bambang yudhoyono saja tidak berani ditumpas
iya siapa juga yang bercita jadi gadun kak ben minimal bawa alat v l lah rank masa begitu saja bertanya,1,1,1,0,0,0,0,0,1,1,0,0,iya siapa juga yang bercita jadi gadun kak ben minimal bawa alat v l lah rank masa begitu saja bertanya
bukan raisa pak deh tapi freepo jatuh ke tangan jiah,1,0,1,0,0,0,0,0,1,1,0,0,bukan raisa pak deh tapi freepo jatuh ke tangan jiah
ahok memilih pemimpin berdasarkan agama melanggar konstitusi sebaiknya ini di bungkus saja congornya pecah belah umat beragama,1,1,1,0,0,0,0,0,1,0,0,1,ahok memilih pemimpin berdasarkan agama melanggar konstitusi sebaiknya ini di bungkus saja congornya pecah belah umat beragama
sekali setahun selama ratusan tahun masyarakat adat badui menyerahkan hasil panen seba atau seserahan ke bapa gede yakni bupati lebak dan gubernur banten,0,0,0,0,0,0,0,0,0,0,0,0,sekali setahun selama ratusan tahun masyarakat adat badui menyerahkan hasil panen seba atau seserahan ke bapa gede yakni bupati lebak dan gubernur banten
even sudah setiap hari tengok pon still tersenyum kamu re sok cute,0,0,0,0,0,0,0,0,0,0,0,0,even sudah setiap hari tengok pon still tersenyum kamu re sok cute
kalau semua pengurus partainya di penjara siapa yang jadi dewan perwakilan rakyat mbak ganti saya saja ya p,0,0,0,0,0,0,0,0,0,0,0,0,kalau semua pengurus partainya di penjara siapa yang jadi dewan perwakilan rakyat mbak ganti saya saja ya p
pintar ya otaknya gue,1,1,1,0,0,0,0,0,1,1,0,0,pintar ya otaknya gue
haha cinta itu sayang,0,0,0,0,0,0,0,0,0,0,0,0,haha cinta itu sayang
intinya tidak usah lah buka kolom komentar isinya manusia belum seng tidak isok ngempet hatinya,1,1,0,1,0,0,0,0,1,0,1,0,intinya tidak usah lah buka kolom komentar isinya manusia belum seng tidak isok ngempet hatinya
aku famili islamic yang kamu itu famili kafir laknat ke kamu sudah laaa hidup menipu kasihan mak bapak kamu sudah didik dengan adab adab yang kamu agungkan sekali kamu membesar dengan perangai xguna kamu menipu sana sini bohong sana sini matilanak,1,1,0,1,1,0,0,0,0,0,1,0,aku famili islamic yang kamu itu famili kafir laknat ke kamu sudah laaa hidup menipu kasihan mak bapak kamu sudah didik dengan adab adab yang kamu agungkan sekali kamu membesar dengan perangai xguna kamu menipu sana sini bohong sana sini matilanak
itulah ciri ciri kaum bahlul sumbu pendek alias jahiliah dan bodoh alias goblok bin belum sister biasa orang nya ekstremis dan anarkis yang model seperti itu,1,1,0,1,0,0,0,0,1,0,1,0,itulah ciri ciri kaum bahlul sumbu pendek alias jahiliah dan bodoh alias goblok bin belum sister biasa orang nya ekstremis dan anarkis yang model seperti itu
ih asli lah teman gue adalah banyak yang begitu sudah tak lagi malah,0,0,0,0,0,0,0,0,0,0,0,0,ih asli lah teman gue adalah banyak yang begitu sudah tak lagi malah
tapi aku sekarang bersyukur banget sih mereka berdua sudah debut bareng npc juga debut bareng anak yuehua cina di next harus banyak terima kasih nih sama genting sama justin karena mereka berdua aku jadi suka idol produser dan berakhir jadi budak cintanya koh,0,0,0,0,0,0,0,0,0,0,0,0,tapi aku sekarang bersyukur banget sih mereka berdua sudah debut bareng npc juga debut bareng anak yuehua cina di next harus banyak terima kasih nih sama genting sama justin karena mereka berdua aku jadi suka idol produser dan berakhir jadi budak cintanya koh
ya terus kenapa kok jadi kamu mengatur instagram story orang orang bawel amat jadi,1,1,1,0,0,0,0,0,1,1,0,0,ya terus kenapa kok jadi kamu mengatur instagram story orang orang bawel amat jadi
di ini sekretariat jenderal parai vietnam digelar karpet merah di istana,1,0,1,0,0,1,0,0,0,1,0,0,di ini sekretariat jenderal parai vietnam digelar karpet merah di istana
eh teriak kafir kamu saja masih suka coli muncrat kemana mana teriak itu mulu berisik cong dasar mulut yahhhh,1,1,1,0,1,0,0,1,0,1,0,0,eh teriak kafir kamu saja masih suka coli muncrat kemana mana teriak itu mulu berisik cong dasar mulut yahhhh
yang salah cuma kaum lah situ kaum bukan,1,1,1,0,0,0,0,0,1,1,0,0,yang salah cuma kaum lah situ kaum bukan
paling juga itu lagi yang bikin hoaks tidak jauh,1,1,0,1,0,0,0,0,1,0,1,0,paling juga itu lagi yang bikin hoaks tidak jauh
menakutkan pembicaraan mengenai calon presiden ri hanya seputar bagaimana cara menang pemilihan presiden bukan mengenai siapa yang memiliki program pembangunan terbaik,0,0,0,0,0,0,0,0,0,0,0,0,menakutkan pembicaraan mengenai calon presiden ri hanya seputar bagaimana cara menang pemilihan presiden bukan mengenai siapa yang memiliki program pembangunan terbaik
orang itu biasanya punya kemampuan yang lebih daripada orang normal bot,0,0,0,0,0,0,0,0,0,0,0,0,orang itu biasanya punya kemampuan yang lebih daripada orang normal bot
jokowi terkenal hanya di kawasan kolam kodok uniform resource locator,1,1,1,0,0,0,0,0,1,1,0,0,jokowi terkenal hanya di kawasan kolam kodok uniform resource locator
ceramah ustad tai,1,1,1,0,0,0,0,0,1,1,0,0,ceramah ustad tai
hore hari ini dapat cowok ganteng di azar uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0,hore hari ini dapat cowok ganteng di azar uniform resource locator
wkwk menyesal kan kamu,0,1,0,0,0,0,0,0,0,0,0,0,wkwk menyesal kan kamu
sama aku tidak,0,0,0,0,0,0,0,0,0,0,0,0,sama aku tidak
terima kasih ustaz sudah bersuara tentang radikal radikal ini entah apa yang ada dalam pikiran mesjid radikal kampus radikal dosen radikal padahal tempat tersebut pijakan peradaban memangnya mau menghancurkan indonesia,0,0,0,0,0,0,0,0,0,0,0,0,terima kasih ustaz sudah bersuara tentang radikal radikal ini entah apa yang ada dalam pikiran mesjid radikal kampus radikal dosen radikal padahal tempat tersebut pijakan peradaban memangnya mau menghancurkan indonesia
ini mark yang memilih si reena matanya lagi sebelah apa,1,1,1,0,0,0,1,0,0,1,0,0,ini mark yang memilih si reena matanya lagi sebelah apa
bentar ya aku ingat lagi dia agak begitu ya terus rambutnya cepak hampir gundul begitu wajahnya oval sudah begitu yang aku ingat wajahnya blur di ingatanku,0,0,0,0,0,0,0,0,0,0,0,0,bentar ya aku ingat lagi dia agak begitu ya terus rambutnya cepak hampir gundul begitu wajahnya oval sudah begitu yang aku ingat wajahnya blur di ingatanku
ingat tidak dengan demo teroris botak myanmar arah nya mau turunkan jokowi,1,0,0,1,0,1,0,0,0,0,1,0,ingat tidak dengan demo teroris botak myanmar arah nya mau turunkan jokowi
kamu memang,1,1,1,0,0,0,1,0,0,1,0,0,kamu memang
ada yang mau kirim foto tidak nih,0,1,0,0,0,0,0,0,0,0,0,0,ada yang mau kirim foto tidak nih
kan sudah di kiriman aku foto km mana,0,1,0,0,0,0,0,0,0,0,0,0,kan sudah di kiriman aku foto km mana
pemerintahan jokowi yang diktaktor dan otoriter ini terbukti telah memakai tangan komisi pemberantasan korupsi untuk mengkriminalisasi lawan lawan politik,1,0,0,1,0,0,0,0,1,0,1,0,pemerintahan jokowi yang diktaktor dan otoriter ini terbukti telah memakai tangan komisi pemberantasan korupsi untuk mengkriminalisasi lawan lawan politik
jadi memang cara pilihan kepala daerah daerah khusus ibukota digunakan di jawa tengah,0,0,0,0,0,0,0,0,0,0,0,0,jadi memang cara pilihan kepala daerah daerah khusus ibukota digunakan di jawa tengah
ayat ayat yang dingajikan rampasan halal perangi bunuh penggal cocok penis semuanya merusak bangsa,1,1,0,1,1,0,0,0,0,0,1,0,ayat ayat yang dingajikan rampasan halal perangi bunuh penggal cocok penis semuanya merusak bangsa
takut iya dan tidak ada co yang lirik ya begitu lah cowok kalau punya pasangan pun belum tentu bisa menggodai cewek lain ya beda kalau artis sama artis pasangannya kalau artis sama pasangan biasa ya beda lagi gayanya,0,0,0,0,0,0,0,0,0,0,0,0,takut iya dan tidak ada co yang lirik ya begitu lah cowok kalau punya pasangan pun belum tentu bisa menggodai cewek lain ya beda kalau artis sama artis pasangannya kalau artis sama pasangan biasa ya beda lagi gayanya
sana sini cari simpatisan dan popularitas,1,1,0,1,0,0,0,0,1,0,1,0,sana sini cari simpatisan dan popularitas
pilihan kepala daerah,0,0,0,0,0,0,0,0,0,0,0,0,pilihan kepala daerah
bacalah muhammad mencatut nama tuhan untuk perbuatan bung fahri,1,1,0,1,1,0,0,0,0,0,1,0,bacalah muhammad mencatut nama tuhan untuk perbuatan bung fahri
ternyata setelah dipikir dan disaring sama sari wangi teh kantong bundar kamu kayak teh bisanya cuma menyisakan gatal di tenggorokan dan tidak bisa bikin adem tenggorokan,1,1,1,0,0,0,0,0,1,1,0,0,ternyata setelah dipikir dan disaring sama sari wangi teh kantong bundar kamu kayak teh bisanya cuma menyisakan gatal di tenggorokan dan tidak bisa bikin adem tenggorokan
gb raib dicuri oleh penyedianya sendiri kan,1,1,0,1,0,0,0,0,1,0,1,0,gb raib dicuri oleh penyedianya sendiri kan
percayalah pada yang benarlah kami jahat dan tugas kami begitu tapi jangan selalu kami jika kalian berbuat salah,0,0,0,0,0,0,0,0,0,0,0,0,percayalah pada yang benarlah kami jahat dan tugas kami begitu tapi jangan selalu kami jika kalian berbuat salah
tidak bisa itu kata siapa mas macam tra pernah lihat bule saja di papua ya ada prosedur lah yang harus dipatuhi kalau itu ditaati boleh boleh saja beberapa hai lalu saja sa lihat di j,0,0,0,0,0,0,0,0,0,0,0,0,tidak bisa itu kata siapa mas macam tra pernah lihat bule saja di papua ya ada prosedur lah yang harus dipatuhi kalau itu ditaati boleh boleh saja beberapa hai lalu saja sa lihat di j
galau iya nih habis diputus pacar gue dong tidak pernah diputus hebat apa rahasianya tidak pernah pacaran bagaimana diputus anjing,0,1,0,0,0,0,0,0,0,0,0,0,galau iya nih habis diputus pacar gue dong tidak pernah diputus hebat apa rahasianya tidak pernah pacaran bagaimana diputus anjing
umak nya biar apa begitu begituan teh,0,0,0,0,0,0,0,0,0,0,0,0,umak nya biar apa begitu begituan teh
dan bibirmu masih bilang negara dijual ke ambil wudhu dik nanti bisa,0,0,0,0,0,0,0,0,0,0,0,0,dan bibirmu masih bilang negara dijual ke ambil wudhu dik nanti bisa
muhammad fahmi kok di friend list kalian ada orang fanatik barakat ya saudara kalau saya menemukan orang kayak begitu auto removed,1,1,1,0,0,0,0,0,1,1,0,0,muhammad fahmi kok di friend list kalian ada orang fanatik barakat ya saudara kalau saya menemukan orang kayak begitu auto removed
skip saja ya bikin mata gue makin,0,0,0,0,0,0,0,0,0,0,0,0,skip saja ya bikin mata gue makin
jam segini waktunya mangkal tau,0,1,0,0,0,0,0,0,0,0,0,0,jam segini waktunya mangkal tau
begini mainnya lord atep dimainkan melendot begini,0,1,0,0,0,0,0,0,0,0,0,0,begini mainnya lord atep dimainkan melendot begini
indonesia sekarang lagi menerjemahkan keinginan cina,1,0,0,1,0,1,0,0,0,0,1,0,indonesia sekarang lagi menerjemahkan keinginan cina
lagi mencari unn kakak perempuan lagi apa,0,0,0,0,0,0,0,0,0,0,0,0,lagi mencari unn kakak perempuan lagi apa
potong sepuluh cukup tidak,0,0,0,0,0,0,0,0,0,0,0,0,potong sepuluh cukup tidak
sih markli ku jadi senyum sendiri melihat handphone,0,1,0,0,0,0,0,0,0,0,0,0,sih markli ku jadi senyum sendiri melihat handphone
